Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
78,Steve Tasker,WR,Smith Center,1985,1997,0,7,0,7,169,,,,0,,,,,20.0,130.0,0,17.0,51.0,779.0,9,62.0,TaskSt00
79,Jim Everett,QB,Emporia,1986,1997,0,1,10,87,158,2841.0,4923.0,34837.0,203,81.0,175.0,257.0,1885.0,257.0,596.0,4,22.0,,,0,,EverJi00
80,Harry Colon,DB,Kansas City,1991,1997,0,0,3,19,87,,,,0,,,,,,,0,,,,0,,ColoHa20
81,Lyron Cobbins,LB,Kansas City,1997,1997,0,0,0,0,6,,,,0,,,,,,,0,,,,0,,CobbLy20
82,Mark Dennis,T,Junction City,1987,1996,0,0,3,36,125,,,,0,,,,,,,0,,1.0,3.0,0,3.0,DennMa21
83,John Brandes,TE,Fort Riley,1987,1993,0,0,0,0,90,,,,0,,,,,,,0,,5.0,35.0,0,13.0,BranJo20
84,Robert Delpino,RB,Dodge City,1988,1993,0,0,1,25,88,,,,0,,,,,502.0,1815.0,18,36.0,178.0,1769.0,9,78.0,DelpRo00
85,Lawrence Pete,NT,Wichita,1989,1993,0,0,1,11,61,,,,0,,,,,,,0,,,,0,,PeteLa20
86,Scott Fulhage,P,Beloit,1987,1992,0,0,0,12,88,1.0,1.0,12.0,0,12.0,0.0,0.0,0.0,2.0,0.0,0,0.0,,,0,,FulhSc20
87,Mark Duckens,DE,Wichita,1989,1992,0,0,0,3,35,,,,0,,,,,,,0,,,,0,,DuckMa20
88,Tony Barker,LB,Wichita,1992,1992,0,0,0,1,8,,,,0,,,,,,,0,,,,0,,BarkTo20
89,Pat Ryan,QB,Hutchinson,1978,1991,0,0,1,13,145,364.0,657.0,4320.0,31,50.0,35.0,50.0,342.0,53.0,156.0,1,25.0,,,0,,RyanPa00
90,Mike Bell,DE,Wichita,1979,1991,0,0,7,45,135,,,,0,,,,,,,0,,,,0,,BellMi20
91,Damian Johnson,G,Great Bend,1986,1990,0,0,2,13,54,,,,0,,,,,,,0,,,,0,,JohnDa20
92,Jackie Cline,DE,Kansas City,1987,1990,0,0,1,7,42,,,,0,,,,,,,0,,,,0,,ClinJa20
93,Mark Haynes,DB,Kansas City,1980,1989,2,3,7,66,127,,,,0,,,,,,,0,,,,0,,HaynMa00
94,Bucky Scribner,P,Lawrence,1983,1989,0,0,0,9,68,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2.0,-7.0,0,0.0,,,0,,ScriBu20
95,Stafford Mays,DE,Lawrence,1980,1988,0,0,0,14,119,,,,0,,,,,,,0,,,,0,,MaysSt20
96,Frank Wattelet,DB,Paola,1981,1988,0,0,5,36,98,1.0,1.0,13.0,0,13.0,0.0,0.0,0.0,2.0,42.0,0,23.0,,,0,,WattFr20
97,Jeff Smith,RB,Wichita,1985,1988,0,0,1,10,56,,,,0,,,,,204.0,752.0,5,46.0,87.0,718.0,7,45.0,SmitJe00
98,Paul Oswald,C,Topeka,1987,1988,0,0,0,0,6,,,,0,,,,,,,0,,,,0,,OswaPa20
99,Nolan Cromwell,DB,Smith Center,1977,1987,3,4,9,71,161,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,7.0,55.0,3,17.0,,,0,,CromNo00
100,David Verser,WR,Kansas City,1981,1987,0,0,0,6,52,,,,0,,,,,8.0,57.0,0,29.0,23.0,454.0,3,73.0,VersDa00
101,Monte Bennett,NT,Sterling,1981,1987,0,0,0,3,19,,,,0,,,,,,,0,,,,0,,BennMo20
102,Allen Lyday,DB,Wichita,1984,1987,0,0,0,3,36,,,,0,,,,,,,0,,,,0,,LydaAl20
103,Jerry Quick,T,Anthony,1987,1987,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,QuicJe20
104,Jeff George,DB,Atchison,1987,1987,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,GeorJe20
105,Dale Walters,P,Dighton,1987,1987,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,WaltDa21
106,James Shibest,WR,Fort Riley,1987,1987,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,ShibJa20
107,Tony Leiker,DE,Hays,1987,1987,0,0,0,1,1,,,,0,,,,,,,0,,,,0,,LeikTo20
108,Sylvester Byrd,TE,Kansas City,1987,1987,0,0,0,1,3,,,,0,,,,,,,0,,7.0,125.0,0,33.0,ByrdSy20
109,Richard Estell,WR,Kansas City,1987,1987,0,0,0,0,2,,,,0,,,,,,,0,,3.0,24.0,0,11.0,EsteRi20
