Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
178,Bill Berrehsem,T,Wheeling,1926,1926,0,0,1,0,6,,,,0,,,,,,,0,,,,0,,BerrBi20
179,Joe Work,E,Bristol,1923,1925,0,0,3,0,19,,,,0,,,,,,,0,,0.0,0.0,1,0.0,WorkJo20
180,Russell Meredith,T,Fairmont,1923,1925,0,0,1,0,10,,,,0,,,,,,,0,,,,0,,MereRu20
181,Gale Bullman,E,Lesterville,1925,1925,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,BullGa20
182,Oscar Wolford,G,Charleston,1920,1924,0,0,3,0,27,,,,0,,,,,,,0,,,,0,,WolfOs20
183,Jack Storer,TB,Wheeling,1924,1924,0,0,1,0,14,,,,1,,,,,0.0,0.0,7,0.0,0.0,0.0,1,0.0,StorJa20
184,John Kellison,G,Buckeye,1920,1922,0,0,1,0,8,,,,0,,,,,,,0,,,,0,,KellJo20
185,Gene Carroll,E,St. Marys,1922,1922,0,0,0,0,4,,,,0,,,,,,,0,,,,0,,CarrGe20
186,Russ Bailey,C,Weston,1920,1921,0,0,2,0,23,,,,0,,,,,,,0,,,,0,,BailRu20
187,Bill Stobbs,BB,Wheeling,1921,1921,0,0,1,0,7,,,,0,,,,,,,0,,,,0,,StobBi20
