Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
148,James White,DT,Hot Springs,1976,1983,0,0,4,36,117,,,,0,,,,,,,0,,,,0,,WhitJa20
149,Mike McCoy,DB,West Memphis,1976,1983,0,0,7,37,110,,,,0,,,,,,,0,,,,0,,McCoMi22
150,Leotis Harris,G,Little Rock,1978,1983,0,0,4,26,74,,,,0,,,,,,,0,,,,0,,HarrLe20
151,Cleo Miller,RB,Gould,1974,1982,0,0,2,30,115,,,,0,,,,,593.0,2492.0,16,50.0,140.0,1175.0,1,38.0,MillCl00
152,Phil Tabor,DE,Little Rock,1979,1982,0,0,1,15,56,,,,0,,,,,,,0,,,,0,,TaboPh20
153,Ike Harris,WR,West Memphis,1975,1981,0,0,5,32,88,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4.0,31.0,0,22.0,211.0,3305.0,16,45.0,HarrIk00
154,Ike Forte,RB,Texarkana,1976,1981,0,0,0,8,64,,,,0,,,,,165.0,511.0,5,26.0,39.0,387.0,2,28.0,FortIk00
155,Ray Phillips,OLB,Fordyce,1977,1981,0,0,0,11,69,,,,0,,,,,,,0,,,,0,,PhilRa20
156,Jerry Eckwood,RB,Brinkley,1979,1981,0,0,3,18,47,0.0,5.0,0.0,0,0.0,0.0,1.0,1.0,515.0,1845.0,6,61.0,93.0,956.0,1,40.0,EckwJe00
157,Ken Poole,DE,Hermitage,1981,1981,0,0,0,1,16,,,,0,,,,,,,0,,,,0,,PoolKe20
158,Terry Nelson,TE,Arkadelphia,1973,1980,0,0,3,13,87,,,,0,,,,,12.0,85.0,1,18.0,87.0,1113.0,6,52.0,NelsTe00
159,Larry Brunson,WR,Little Rock,1974,1980,0,0,3,18,79,,,,0,,,,,12.0,63.0,0,65.0,104.0,1787.0,6,84.0,BrunLa00
160,Paul Tabor,C,Little Rock,1980,1980,0,0,0,1,16,,,,0,,,,,,,0,,,,0,,TaboPa20
161,Chuck Herman,G,North Little Rock,1980,1980,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,HermCh20
162,Rufus Mayes,T,Clarksdale,1969,1979,0,0,7,53,139,,,,0,,,,,,,0,,,,0,,MayeRu20
163,Cliff Harris,DB,Fayetteville,1970,1979,3,6,9,80,141,,,,0,,,,,,,0,,,,0,,HarrCl00
164,Jimmy Childs,WR,El Dorado,1978,1979,0,0,0,1,21,,,,0,,,,,,,0,,12.0,143.0,1,23.0,ChilJi20
165,Cleveland Jackson,TE,Crossett,1979,1979,0,0,0,0,2,,,,0,,,,,,,0,,1.0,7.0,0,7.0,JackCl20
166,Chris DeFrance,WR,Waldo,1979,1979,0,0,0,0,4,,,,0,,,,,,,0,,,,0,,DeFrCh20
167,James McAlister,RB,Little Rock,1975,1978,0,0,0,7,43,,,,0,,,,,190.0,677.0,3,20.0,30.0,218.0,2,39.0,McAlJa00
168,Jerry Latin,RB,Prescott,1975,1978,0,0,0,6,51,,,,0,,,,,140.0,560.0,4,57.0,16.0,152.0,0,20.0,LatiJe00
169,Scott Bull,QB,Camden,1976,1978,0,0,0,5,36,76.0,193.0,992.0,3,48.0,17.0,33.0,251.0,49.0,186.0,3,18.0,,,0,,BullSc00
170,Dave Mays,QB,Pine Bluff,1976,1978,0,0,0,5,12,80.0,156.0,937.0,7,60.0,11.0,9.0,82.0,9.0,16.0,0,6.0,,,0,,MaysDa00
171,Phil Dokes,DT,North Little Rock,1977,1978,0,0,1,5,22,,,,0,,,,,,,0,,,,0,,DokePh20
172,Gerald Skinner,T,Malvern,1978,1978,0,0,0,2,15,,,,0,,,,,,,0,,,,0,,SkinGe20
173,Calvin O'Neal,LB,Osceola,1978,1978,0,0,0,1,15,,,,0,,,,,,,0,,,,0,,ONeaCa20
174,Ralph Neely,T,Little Rock,1965,1977,3,2,12,86,172,,,,0,,,,,1.0,10.0,0,10.0,,,0,,NeelRa00
175,Eddie Moss,RB,Dell,1973,1977,0,0,0,0,35,,,,0,,,,,22.0,66.0,1,13.0,,,0,,MossEd00
176,Stan Winfrey,RB,Forrest City,1975,1977,0,0,0,3,30,,,,0,,,,,55.0,215.0,1,13.0,6.0,55.0,1,16.0,WinfSt00
177,Steve Burks,WR,Little Rock,1975,1977,0,0,0,2,34,,,,0,,,,,1.0,2.0,0,2.0,13.0,264.0,0,76.0,BurkSt00
178,Jimmy Gunn,RLB,Augusta,1970,1976,0,0,2,22,86,,,,0,,,,,,,0,,,,0,,GunnJi20
179,Roscoe Word,DB,Pine Bluff,1974,1976,0,0,2,10,37,,,,0,,,,,,,0,,,,0,,WordRo20
180,Jim Weatherly,C,Hazen,1976,1976,0,0,0,1,3,,,,0,,,,,,,0,,,,0,,WeatJi21
181,Freddie Douglas,WR,McGehee,1976,1976,0,0,0,0,7,,,,0,,,,,,,0,,3.0,58.0,0,35.0,DougFr00
182,Willie Frazier,TE,El Dorado,1964,1975,1,3,4,32,121,,,,0,,,,,6.0,118.0,1,70.0,209.0,3088.0,36,80.0,FrazWi00
183,Billy Lefear,RB,Magnolia,1972,1975,0,0,0,2,43,,,,0,,,,,35.0,143.0,0,43.0,10.0,73.0,0,14.0,LeFeBi00
184,Jim Thrower,DB,Camden,1970,1974,0,0,0,7,46,,,,0,,,,,,,0,,,,0,,ThroJi20
185,Carl Wafer,DE,Magnolia,1974,1974,0,0,0,1,3,,,,0,,,,,,,0,,,,0,,WafeCa20
186,Danny Rhodes,LB,Texarkana,1974,1974,0,0,0,3,14,,,,0,,,,,,,0,,,,0,,RhodDa20
187,Glen Ray Hines,T,El Dorado,1966,1973,0,2,8,41,112,,,,0,,,,,,,0,,,,0,,HineGl00
188,Mike Simpson,DB,Mena,1970,1973,0,0,2,11,41,,,,0,,,,,,,0,,,,0,,SimpMi20
189,Jim Files,LB,Paris,1970,1973,0,0,4,23,56,,,,0,,,,,,,0,,,,0,,FileJi20
190,W.K. Hicks,DB,Texarkana,1964,1972,0,1,8,50,125,,,,0,,,,,,,0,,,,0,,HickW.00
191,Glen Condren,DT,Fort Smith,1965,1972,0,0,4,24,79,,,,0,,,,,,,0,,,,0,,CondGl20
192,Jim Lindsey,RB,Caldwell,1966,1972,0,0,0,12,84,,,,0,,,,,178.0,566.0,6,19.0,56.0,632.0,4,49.0,LindJi00
193,Roy Shivers,RB,Halley,1966,1972,0,0,0,11,73,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,176.0,680.0,10,42.0,38.0,400.0,4,40.0,ShivRo00
194,Gene Howard,DB,Little Rock,1968,1972,0,0,4,25,63,,,,0,,,,,,,0,,,,0,,HowaGe20
195,Bob Wallace,WR,Texarkana,1968,1972,0,0,2,15,59,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,8.0,45.0,0,18.0,109.0,1403.0,9,58.0,WallBo00
