Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
162,Bill Gray,G,Portland,1947,1948,0,0,0,0,24,,,,0,,,,,,,0,,,,0,,GrayBi20
163,Hal Puddy,T,Hood River,1948,1948,0,0,0,0,4,,,,0,,,,,,,0,,,,0,,PuddHa20
164,Larry Beil,T,Portland,1948,1948,0,0,0,0,9,,,,0,,,,,,,0,,,,0,,BeilLa20
165,Elbie Schultz,T,Eugene,1940,1947,0,0,5,0,86,,,,0,,,,,,,0,,,,0,,SchuEl20
166,Chuck Taylor,G,Portland,1946,1946,0,0,1,0,14,,,,0,,,,,,,0,,,,0,,TaylCh21
167,Frank Ramsey,T,Corvallis,1945,1945,0,0,0,0,9,,,,0,,,,,,,0,,,,0,,RamsFr20
168,Joe Wendlick,E,Portland,1940,1941,0,0,1,0,19,,,,0,,,,,,,0,,15.0,151.0,0,19.0,WendJo20
169,Jim Stuart,T,Enterprise,1941,1941,0,0,0,0,5,,,,0,,,,,,,0,,,,0,,StuaJi20
170,Frank Emmons,B,Portland,1940,1940,0,0,0,0,11,,,,0,,,,,29.0,77.0,1,,3.0,19.0,1,19.0,EmmoFr20
171,Johnny Hackenbruck,T,The Dalles,1940,1940,0,0,0,0,7,,,,0,,,,,,,0,,,,0,,HackJo20
172,George Christensen,T,Pendleton,1931,1938,1,0,6,0,95,,,,0,,,,,,,0,,,,0,,ChriGe20
173,Billy Wilson,E,Union,1935,1938,0,0,2,0,39,,,,0,,,,,,,0,,2.0,14.0,0,12.0,WilsBi20
174,Del Bjork,T,Astoria,1937,1938,0,1,0,0,20,,,,0,,,,,,,0,,,,0,,BjorDe20
175,Karl McDade,C,Madras,1938,1938,0,0,0,0,6,,,,0,,,,,,,0,,,,0,,McDaKa20
176,By Haines,HB,Bend,1937,1937,0,0,0,0,5,1.0,6.0,14.0,0,14.0,1.0,,,24.0,29.0,0,,2.0,17.0,0,,HainBy20
177,Gil Bergerson,G,Vernonia,1932,1936,0,0,2,0,40,,,,0,,,,,,,0,,,,0,,BergGi20
178,Bill Morgan,T,Portland,1933,1936,1,0,2,0,48,,,,0,,,,,,,0,,,,0,,MorgBi20
179,Mark Temple,TB,Pendleton,1936,1936,0,0,0,0,9,0.0,7.0,0.0,0,0.0,5.0,,,5.0,4.0,1,,1.0,10.0,0,10.0,TempMa20
180,Johnny Biancone,B,Portland,1936,1936,0,0,0,0,5,1.0,3.0,29.0,0,29.0,0.0,,,8.0,34.0,0,,,,0,,BianJo20
181,John Yezerski,T,Portland,1936,1936,0,0,0,0,9,,,,0,,,,,,,0,,,,0,,YezeJo20
182,Ed Westfall,B,Salem,1932,1933,0,0,0,0,11,9.0,35.0,133.0,1,33.0,6.0,,,52.0,103.0,1,,4.0,79.0,1,60.0,WestEd20
183,Al Moore,HB,Portland,1932,1932,0,0,0,0,2,,,,0,,,,,6.0,17.0,0,,,,0,,MoorAl20
184,Ossie Orwoll,HB,Portland,1926,1926,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,OrwoOs20
185,Jack Beckett,T,Eight Mile,1920,1922,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,BeckJa20
186,Lyle Bigbee,E,Waterloo,1922,1922,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,BigbLy20
187,George Kerr,T,Medford,1920,1921,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,KerrGe20
188,Freeman Fitzgerald,C,Parkersville,1920,1921,0,0,1,0,11,,,,0,,,,,,,0,,,,0,,FitzFr21
189,Andy Feichtinger,E,Salem,1920,1920,0,0,0,0,4,,,,0,,,,,,,0,,,,0,,FeicAn20
