Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
47,Karl Paymah,DB,Boston,2005,2010,0,0,0,6,74,,,,0,,,,,,,0,,,,0,,PaymKa20
48,Sean Morey,WR,Marshfield,1999,2009,0,1,0,1,109,,,,0,,,,,1.0,13.0,0,13.0,11.0,168.0,0,62.0,MoreSe00
49,Josh Thomas,DE,Plymouth,2004,2009,0,0,0,11,70,,,,0,,,,,,,0,,,,0,,ThomJo25
50,Nick Hennessey,T,Salem,2009,2009,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,HennNi20
51,Pete Kendall,G,Quincy,1996,2008,0,0,13,63,189,,,,0,,,,,,,0,,1.0,-9.0,0,0.0,KendPe20
52,Sean McHugh,FB,Springfield,2004,2008,0,0,1,2,40,,,,0,,,,,,,0,,23.0,301.0,0,46.0,McHuSe00
53,Tom Nalen,C,Boston,1994,2007,2,5,11,102,194,,,,0,,,,,,,0,,1.0,-1.0,0,0.0,NaleTo00
54,Keith Adams,MLB,Norwood,2001,2007,0,0,1,14,85,,,,0,,,,,,,0,,,,0,,AdamKe20
55,Eric Johnson,TE,Needham,2001,2007,0,0,5,19,71,,,,0,,,,,,,0,,240.0,2178.0,9,38.0,JohnEr00
56,Tim Hasselbeck,QB,Norfolk,2002,2007,0,0,0,1,12,95.0,177.0,1012.0,5,40.0,7.0,9.0,44.0,18.0,37.0,0,11.0,0.0,0.0,0,0.0,HassTi00
57,P.J. Alexander,G,Springfield,2004,2007,0,0,0,3,20,,,,0,,,,,,,0,,,,0,,AlexP.20
58,Junius Coston,G,Framingham,2005,2007,0,0,0,5,16,,,,0,,,,,,,0,,,,0,,CostJu20
59,Sean Conover,DE,Brockton,2006,2007,0,0,0,1,11,,,,0,,,,,,,0,,,,0,,ConoSe20
60,Jermaine Wiggins,TE,East Boston,2000,2006,0,0,3,18,107,,,,0,,,,,,,0,,236.0,2141.0,14,59.0,WiggJe00
61,Ryan LaCasse,LB,Stoughton,2006,2006,0,0,0,1,12,,,,0,,,,,,,0,,,,0,,LaCaRy20
62,Diamond Ferri,DB,Stoneham,2006,2006,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,FerrDi00
63,Julian Jenkins,DE,Boston,2006,2006,0,0,0,1,12,,,,0,,,,,,,0,,,,0,,JenkJu20
64,Ron Stone,G,Boston,1994,2005,0,3,9,59,173,,,,0,,,,,,,0,,,,0,,StonRo00
65,Greg Jerman,T,Hyannis,2002,2005,0,0,0,3,20,,,,0,,,,,,,0,,,,0,,JermGr20
66,Liam Ezekiel,LB,Arlington,2005,2005,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,EzekLi20
67,Greg Comella,FB,Wellesley,1998,2004,0,0,2,6,88,,,,0,,,,,17.0,66.0,0,16.0,95.0,651.0,1,26.0,ComeGr00
68,Paul Zukauskas,G,Weymouth,2001,2004,0,0,1,9,43,,,,0,,,,,,,0,,,,0,,ZukaPa20
69,Wayne Lucier,G,Amesbury,2003,2004,0,0,1,9,27,,,,0,,,,,,,0,,,,0,,LuciWa20
70,Lamar King,DE,Boston,1999,2003,0,0,3,16,57,,,,0,,,,,,,0,,,,0,,KingLa20
71,Ryan Benjamin,C,Greenfield,2001,2003,0,0,0,3,27,,,,0,,,,,,,0,,,,0,,BenjRy21
72,Jeremy Brigham,TE,Boston,1998,2002,0,0,0,3,47,,,,0,,,,,,,0,,33.0,300.0,3,29.0,BrigJe00
73,Jim Pyne,G,Milford,1995,2001,0,0,5,26,81,,,,0,,,,,,,0,,,,0,,PyneJi20
74,Scott Dragos,FB,Old Rochester,2000,2001,0,0,0,0,15,,,,0,,,,,,,0,,4.0,28.0,0,10.0,DragSc00
75,Joe Todd,LB,Mansfield,2001,2001,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,ToddJo20
76,Phil McGeoghan,WR,Freding Hills,2001,2001,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,McGePh20
77,Chris Sullivan,DE,North Attleboro,1996,2000,0,0,1,14,78,,,,0,,,,,,,0,,,,0,,SullCh20
78,Marc Megna,MLB,Fall River,2000,2000,0,0,0,0,6,,,,0,,,,,,,0,,,,0,,MegnMa20
79,Mark Hartsell,QB,Brockton,2000,2000,0,0,0,0,1,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,,0,,,,0,,HartMa20
80,Mark Chmura,TE,Deerfield,1993,1999,0,3,4,22,89,,,,0,,,,,,,0,,188.0,2253.0,17,33.0,ChmuMa00
81,Anthony Prior,DB,Lowell,1993,1998,0,0,0,3,59,,,,0,,,,,,,0,,,,0,,PrioAn20
82,Dana Cottrell,LB,Boston,1998,1998,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,CottDa20
83,Lake Dawson,WR,Boston,1994,1997,0,0,2,12,43,,,,0,,,,,4.0,15.0,0,13.0,103.0,1406.0,10,50.0,DawsLa01
84,Joe Nash,NT,Boston,1982,1996,1,1,12,76,218,,,,0,,,,,,,0,,,,0,,NashJo00
85,Bill Brooks,WR,Boston,1986,1996,0,0,10,57,169,,,,0,,,,,21.0,113.0,0,38.0,583.0,8001.0,46,84.0,BrooBi00
86,Erik Howard,NT,Pittsfield,1986,1996,0,1,5,49,139,,,,0,,,,,,,0,,,,0,,HowaEr00
87,Alundis Brice,DB,Brookhaven,1995,1996,0,0,0,2,24,,,,0,,,,,,,0,,,,0,,BricAl20
88,Rich Miano,DB,Newton,1985,1995,0,0,4,26,135,,,,0,,,,,,,0,,,,0,,MianRi20
89,Tom McHale,G,Boston,1987,1995,0,0,3,19,87,,,,0,,,,,,,0,,,,0,,McHaTo20
90,Joe Sims,T,Sudbury,1991,1995,0,0,1,14,53,,,,0,,,,,,,0,,,,0,,SimsJo20
91,Dan Jones,T,Malden,1993,1995,0,0,0,3,34,,,,0,,,,,,,0,,,,0,,JoneDa21
92,Gordon Laro,TE,Lynn,1995,1995,0,0,0,0,2,,,,0,,,,,,,0,,1.0,6.0,0,6.0,LaroGo20
93,Mark Bavaro,TE,Boston,1985,1994,2,2,8,40,126,,,,0,,,,,,,0,,351.0,4733.0,39,61.0,BavaMa00
