city_coords,sf_distance,ny_distance
"9.0883614,-82.51700226717989",5104.9608048471655,3603.2558533723222
"34.2963089,135.8816819",8660.857803856907,11154.572789928932
"18.1215622,-65.45746403129988",5913.872573274561,2634.689345997664
"18.038900050000002,-66.01803507002688",5869.813979191658,2627.333583314256
"-23.9058333,29.4613889",16941.741608590288,12804.14200545424
"52.1911849,-2.2206585",8483.900960956866,5424.855650542922
"56.4877386,-3.421406",8093.112367261936,5231.635450574351
"44.1019126,-77.57539",3793.052094744836,477.4558585158176
"19.3363917,-70.9367844",5359.115544382657,2387.7669320563627
"19.1209358,-70.641932",5398.147242225204,2415.047687488791
"51.909431999999995,-10.067948114774982",8109.548624773603,4910.529873059465
"42.4394208,-81.8821334",3461.4311713442216,683.9778395702167
"53.2744122,-9.0490601",8064.060514594848,4948.364545705297
"53.46880415,-10.046078520584487",7999.357416194159,4879.163966139171
"46.3847729,-63.559965948089626",4848.207847534632,1051.9627883300432
"9.26847485,-81.99322424821933",5131.798738928077,3571.9967704348164
"41.6521342,-0.8809428",9403.439615457612,5939.635209240492
"35.021041,135.7556075",8620.966385256992,11084.691618020428
"35.5697678,126.8559787",9205.274890345612,11293.424473352165
"39.144275,141.1392382",7965.203411249559,10471.560130569582
"9.1525683,-71.0785239",6027.897382049253,3508.509012540496
"25.5738,-108.4674697",1887.8669521214783,3594.9946208716515
"9.49581285,-70.76889069529457",6029.395806416513,3473.3307498008426
"25.7575064,-108.8220877",1849.2131737466368,3611.6354013214295
"46.3819849,-63.125144",4881.125679005102,1080.0384130333332
"-27.6160323,152.7608348",11414.483472909316,15531.83442614542
"53.3627879,-104.017425",2236.7887640394174,2649.8781524955207
"18.4546639,-66.5386877",5798.435600724957,2568.682566131569
"52.1363806,-0.4675041",8571.743580947701,5541.318732542361
"19.086771249999998,-96.3189091053018",3269.932661543878,3204.0859049158203
"18.6107158,-70.4979261",5442.3489318988295,2472.951068409054
"43.3618625,-5.8483581",8982.888549652194,5489.597437187237
"19.1521849,-69.90341392673798",5460.767994604202,2421.99473269521
"19.6092508,-70.8152997",5352.991367953652,2359.2130637215514
"36.47257,127.09124",9122.784808821723,11191.288152158008
"9.1453373,-70.6972286",6060.395627569225,3512.615379866114
"18.5495732,-69.955717",5493.480746950924,2487.212681274654
"49.09750735,-123.0785099857196",1259.075976958082,3913.2270065799944
"18.7163509,-71.6947482",5331.435436065866,2448.392428100441
"18.3858148,-70.0537653",5495.12700022098,2503.724133806238
"18.6127983,-68.7119822",5598.27102731053,2501.6035749955463
"19.9003968,-70.8772947",5329.806663434405,2326.445298870163
"18.4466854,-70.7854486",5427.5091916251295,2487.413783115261
"18.531222749999998,-70.03914909997818",5487.338429602742,2487.9944830887384
"8.5001317,-71.3544846",6051.722565555096,3578.364050884437
"10.0260507,-69.2436557",6120.750300957412,3432.20374926312
"10.2004123,-71.3100065",5933.863247674638,3391.0777468927954
"18.5472206,-70.4997702",5446.144140484465,2479.9022164599583
"22.8889379,-82.5045048",4138.784762196321,2131.2789656682507
"9.012685000000001,-79.52920651978945",5346.092225832486,3554.2403681313226
"45.459078,-73.5731774",4094.2020213074256,528.4592626623025
"44.017763900000006,10.454430026192636",9783.198813213125,6645.772961955531
"25.8810158,-97.5064866",2689.5876235507735,2723.0113116788384
"18.339986500000002,-70.18758559032648",5486.313634609884,2506.8499809574737
"42.5673904,-82.4959679",3409.939520176867,736.3563553305381
"10.2217183,-67.4865808",6256.659488423009,3438.811047228779
"10.1588165,-65.701188",6413.888930996554,3482.746709699213
"45.9089158,8.5050171",9522.785713564708,6411.263010258088
"12.5645311,-70.0319284",5877.965848407167,3143.25293597683
"-35.0223835,138.6128068",12988.98006790066,17102.246063305913
"22.5000001,-100.4949145",2694.939496646728,3201.7049975288146
"50.9307241,-102.807296",2128.06284392889,2487.79657356032
"18.5272475,-96.21520077487331",3321.5066771624283,3247.437677882578
"49.176068,21.5045688",9739.484668247169,7081.375038289936
"10.6444846,-69.0583213",6093.321161804586,3366.915289605513
"18.70951235,-71.51225739828716",5347.757341176613,2450.781333096894
"11.4416741,-85.75915012688887",4669.765758601193,3442.2274131759887
"19.99281785,-96.72018332516333",3169.691433194002,3150.112751499646
"22.6461532,-79.8966312",4378.8228156387795,2078.3779717725342
"18.0073443,-65.8995484",5882.1625857251875,2634.027449556138
"44.3588331,-79.9711384",3600.068824467022,635.4520611894742
"26.5707754,128.0255901",9788.077037498762,12216.90620504265
"46.0911764,-76.054138",3896.358868626655,620.0861088305672
"51.218194499999996,22.554677562145155",9572.267384173776,7022.741830100405
"13.4655122,144.7472736",9351.522626394002,12806.314782633954
"52.07494555,4.2696802205364515",8793.33621363461,5850.110333064849
"25.9692399,-109.3038944",1800.0570768821378,3637.0080639803273
"23.7389846,-99.1441352",2705.2190355878815,3006.847477920288
"11.0205596,-63.90739842745219",6509.776637502817,3436.299117609641
"51.2254018,6.7763137",8976.319946395008,6046.252819748092
"45.6311595,-61.7463866",5002.593549689816,1135.0362929381604
"18.78975865,-96.73101090091978",3262.619470407993,3256.419090695904
"54.3706858,18.61298210330077",9137.17582446338,6616.091055287897
"30.6268798,-110.9614533",1318.8206185094202,3498.300039659753
"20.9670759,-89.6237402",3660.3631665887656,2641.073530740466
"19.36907295,-71.35238082675221",5320.811586602554,2379.6364120182507
"52.4766308,1.7537638",8646.772613285872,5673.389135761761
"10.3437382,-67.0453091",6285.942088688158,3433.914547526501
"43.8563707,-79.3376825",3654.438485847912,561.3255037980507
"26.6817479,-105.456666",2011.655101387452,3279.839905389608
"50.1430072,15.1191453",9415.56636889015,6629.67775934763
"18.3726843,-68.72700574167646",5611.8485627337,2527.447584395763
"19.3793997,-70.4182199",5401.791359353723,2389.6053216589116
"22.7300167,-80.7212792",4302.368463453337,2091.4040638356414
"44.6102902,-76.6330415",3862.89900536332,483.5026065491359
"43.681148,-80.429581",3568.212973616955,624.3784033692955
"22.5848927,-80.2417118",4352.556813210103,2093.8014498898183
"38.2677554,140.8691498",8039.407168830507,10569.376286910914
"24.0343816,-74.4851373283841",4771.76857982737,1850.1236436368429
"10.169534,-70.0728483",6040.444945418479,3406.193945012384
"20.4200589,-98.3392919",3015.6853358139024,3220.5390996608935
"22.3579828,-79.766795",4407.266074223934,2106.1678947814285
"10.4958879,-63.5525144",6575.998394475734,3502.469970491073
"48.3690341,10.8979522",9408.333300385631,6449.018131454854
"19.848379,-71.6456653",5265.803369537581,2323.969252508361
"8.32594,-71.7583506",6030.691281787228,3594.886261375279
"18.230883849999998,-66.39814914021392",5824.586668898398,2596.4021184775697
"8.0073377,-62.3977917",6846.148624790658,3801.64885820474
"36.6782167,139.8096549",8217.208202293477,10768.940365373472
"50.9810486,11.3296637",9188.885063327416,6348.181164134033
"18.261878799999998,-71.16340719934662",5406.16691283452,2503.549291077826
"45.3263919,-79.218434",3654.3144495412066,665.4455369251076
"34.833929,137.225163",8526.633661925252,11051.531125812378
"51.7177044,8.752653",9016.935739085424,6150.8369231616925
"53.0446287,-2.1928235",8417.789016193896,5400.257295619533
"34.3952765,129.31544896587815",9122.391016716909,11352.8206625013
"-33.80698855,151.0213894532821",11945.048366981342,16001.02712626419
"12.1130242,-68.9514957",6001.262770343937,3207.507589308735
"53.0666687,-121.5166749",1700.9586832662692,3790.148845777369
"49.8485092,-100.9322654",2174.822176773575,2326.799579618037
"49.0521162,-122.329479",1252.9312099873005,3859.147894666408
"42.7025017,-81.078734",3524.450504894585,628.5221483823383
"43.0307817,-79.2859628",3666.776664230982,508.1980262029867
"44.6194028,-65.758575",4716.7088538877615,802.8034055675587
"-14.3437488,-170.68048015723144",7659.379103185641,11595.167197535116
"23.6902227,-100.886165",2575.583668878499,3138.226843195506
"26.8999988,-101.4171173",2307.67203169155,2945.7040972450113
"18.6177541,-68.7096144",5598.171515166437,2501.1101271939324
"-38.2021549,144.3312609",12714.465943804213,16737.839583228553
"49.8879177,-119.495902",1365.9675084760906,3648.9772799981192
"42.7838172,-82.126915",3438.1687417528165,713.2053543213776
"26.4367824,50.1039991",12853.717797754316,10603.381802625974
"45.570551,-74.6914265",4006.056704173559,542.5413699916251
"43.8975558,-78.8635324",3692.0609424718514,534.20608349481
"53.5415797,-2.1147831",8382.243112045187,5390.390220372041
"20.1695551,-75.7052836",4892.563865120424,2283.2558974752924
"9.8861591,-70.2434843",6045.991912139993,3435.515993300601
"18.5850726,-70.4980819",5443.932492058024,2475.7659471169436
"35.737529,139.78131",8279.842285142768,10864.533763934996
"34.7386033,135.3394138",8670.232160819483,11128.102841372916
"33.4906026,130.520329",9102.777564674076,11413.114358895567
"34.786159,135.407994",8662.037709398815,11120.849596940276
"34.710679,135.635478",8650.682491692047,11120.712244955734
"52.5764773,1.117928",8609.541291263426,5628.942961261332
"-33.5724083,151.13177549754764",11922.000093785831,15980.913875760112
"43.3600536,-80.3123023",3580.379455933361,599.0372187869984
"10.1208965,-63.7268783",6586.44346322818,3537.538120365554
"45.521906,-73.4644578",4101.966637262602,536.0789206609236
"18.5863892,-70.6176285",5433.42170320098,2474.098638412395
"10.2866083,-67.7189541",6232.32190889446,3427.5275881950915
"9.5551889,-68.8625991",6186.111858983429,3489.1693054351667
"47.9078673,9.8949405",9406.57619382408,6405.478123983223
"25.0375198,121.5636796",10376.465959967623,12550.083607320645
"34.3258291,135.6190034",8677.990437340735,11160.77522184909
"19.49125125,-70.80948178608065",5360.727117817087,2372.2574831383868
"34.76751,135.633907",8646.943963708161,11114.935087203903
"35.7879371,139.903177",8267.623597773932,10854.78428615185
"46.255609,-72.947502",4134.299485403142,621.7262797744813
"11.9426746,-70.0587309",5918.291353418193,3211.309709493132
"48.2923777,18.5612332",9721.294669448114,6949.551179501135
"45.7818784,-61.3169024",5031.622722317442,1172.4115833922456
"18.833333,-98.0",3166.3136712896467,3334.09886570619
"17.9724829,-66.907757",5795.960033922816,2610.930146501374
"18.4326667,-65.8798436",5857.597400791255,2589.2507175913656
"35.3668891,132.7548827",8811.87476709981,11148.34654688852
"56.4605938,-2.97019",8115.281519808342,5259.4591693758775
"55.1452661,-1.530941",8282.35943106305,5381.090147552036
"49.2197345,-122.599707",1271.634115426793,3877.2587845750977
"52.100049549999994,-9.047054146305634",8149.184032348443,4974.738796131499
"22.7560447,121.1456538",10584.47457113818,12805.95948612331
"43.1408157,-80.2631733",3586.4088357552855,584.6694536420788
"-32.9192953,151.7795348",11831.305022099436,15895.518012457149
"50.8090106,8.7704695",9098.452753645155,6193.039519163346
"53.6255133,-1.3722105",8410.131268581521,5435.233937999914
"63.4304475,10.3952118",8036.875455129605,5791.00073757844
"51.6162203,-107.7474333",1920.573615905569,2840.691375450657
"-33.4250175,151.3417318",11896.676700391628,15956.348509176129
"26.2966528,50.1202146",12869.32662481433,10616.459104180218
"45.4038563,-73.9523976",4065.2701561128983,521.1660909889952
"53.1799334,7.2093739",8824.023827851253,5991.221684035228
"46.2024025,-62.9728585",4896.464598324593,1079.7752127734077
"53.3806626,-1.4702278",8425.06189774622,5436.450406947925
"51.85159995,-0.3817745936962962",8598.802987918118,5556.609706778857
"34.4644,135.385237",8685.561019034818,11154.69199356285
"33.5982794,131.1883225",9047.609884840462,11381.616680801331
"34.744987,134.1882633",8752.786794663345,11166.451973235362
"18.5738177,-69.1212251",5564.890742786374,2498.23582223032
"33.192301,129.8669613",9170.539635892792,11463.82391919019
"35.9263502,136.6068127",8498.657706660126,10962.23634445108
"15.71752255,-87.59546289726791",4199.13586685758,3065.8035888238505
"51.5142273,7.4652789",8980.668571703089,6077.941056944177
"53.9128645,-122.7453699",1793.8780377203454,3874.660858378621
"51.4603122,6.4479603",8941.624357804398,6015.08308126594
"46.52391,-84.320068",3259.971711588173,1052.0750497895056
"51.6312684,136.121524",7524.315782382773,9365.979142714108
"45.1525396,-78.5148132",3710.389205095387,615.1832148739776
"51.6445566,-111.927479",1747.1364644731927,3126.389533081948
"49.5107477,-115.7672772",1408.6713240776485,3380.321885662343
"45.5280919,-62.6743205",4934.242695069511,1064.6560171029034
"49.7801136,18.4368451",9573.352170607128,6856.788460907188
"45.598185,-75.246048",3962.666929412321,552.017209697359
"45.8864303,-72.5018764",4172.498450316788,587.5665172350635
"48.2382498,-79.0201438",3668.9837633660063,926.0166836360504
"48.7664009,-72.0527581",4183.554263180005,908.156189453595
"49.3311208,-123.159479",1285.3137485086404,3916.805991676397
"51.2602173,-80.6032819",3585.235817213038,1277.671060799572
"57.8173923,28.3343465",9065.010443364636,6939.983231566788
"49.494891,-117.290039",1365.5195416672857,3490.6143893788235
"48.782437,-87.102356",3081.719675438561,1367.6411100674104
"51.160949349999996,-100.4379743105765",2280.1709160463643,2337.247117185253
"43.1579812,-79.2441003",3668.771449796738,512.1768253252333
"50.938361,6.959974",9009.36054277447,6070.552202580982
"60.5992408,22.0840745",8631.982531926851,6475.589054963336
"46.49272,-80.991211",3515.138063717335,853.9736993414907
"48.6626064,-78.6830135",3695.782667970704,957.6030959249736
"50.6758269,-120.339415",1442.9550089321297,3707.209878009382
"43.7543311,-79.449109096412",3646.3901192534663,561.9509999963957
"55.7312815,37.5896442",9471.05504083878,7531.577692850841
"56.8596713,35.89524161906262",9320.91721534643,7370.673940461679
"45.4934398,-73.8754216",4070.3099117557504,531.2103310619501
"48.154177,-80.031281",3593.486250350684,955.2637646050276
"46.8137431,-71.2084061",4261.489982088608,714.1847475714287
"43.6166773,-79.4968048",3643.794531534203,556.505410381342
"45.8209741,-77.1115433",3816.115868193227,620.8648665856591
"45.2593736,-61.2699661",5048.070675441802,1153.2511141912216
"49.2298181,-102.173666",2062.5562213062144,2397.2718295926443
"45.7831185,-75.0997632",3972.460409416421,570.2442627697395
"46.222603,-79.365234",3640.260409734327,749.795603651722
"43.447436,-79.666672",3631.689818211882,558.0684146785823
"47.9960901,7.8494005",9307.534474676728,6263.897198147367
"52.4796992,-1.9026911",8476.26494132719,5436.53334800909
"59.3809146,13.5027631",8499.475700944698,6096.964993135472
"44.3551266,-78.7369939",3698.282804840618,560.848546948144
"53.4242184,58.983136",9898.68549358437,8645.217714636869
"44.3048009,-78.3199496",3731.868260745093,533.6150536662514
"49.2714981,-107.8311333",1732.5020163141933,2803.9505239956347
"49.2420609,-123.11376773565121",1275.2559361281476,3914.353207881635
"48.477473,-81.330414",3499.537867280195,1039.4448710120423
"58.9056457,17.9470987",8681.510075825348,6351.157958745806
"54.889923,61.407963",9729.961285149542,8597.838142966662
"43.7001711,-79.5162093",3641.4803696590343,562.9765696414989
"60.1809325,17.1780842",8537.570577647633,6252.191033203308
"43.4652699,-80.5222961",3562.5060384761855,619.512033085091
"63.2888613,18.7160209",8284.143028065251,6187.465437692399
"48.8461007,17.2287837",9618.487687640309,6833.560008948194
"46.3432325,-72.5428485",4164.483801888943,636.6092421566918
"46.7679035,-71.3082412",4254.384709010624,706.874648390764
"53.7575903,87.1358494",9473.565588448071,9382.089596389093
"45.4733181,-75.6728979",3930.491444098896,545.9676716215176
"48.15926025,17.139658691421687",9680.686918631684,6866.521318749286
"59.339769,17.9395411",8639.852322366138,6330.123550556907
"46.6394749,-81.3902774",3484.8616021048188,887.0077373515389
"52.1643973,-103.5228082",2173.1256913392867,2575.1722522079035
"45.0469989,-74.7333845",4008.045764245809,485.13529436762315
"45.6675279,-80.1055284",3583.885691963331,740.3867483439749
"53.833333,-107.033333",2138.3387372696734,2855.8296409800873
"48.583335950000006,-72.00487965419292",4187.966892068779,888.8139161959513
"60.8155874,-115.7866099",2604.3457183861005,3601.0812290107788
"53.0972884,-111.7771466",1890.8659937863908,3142.09592759012
"49.3001533,20.6889231",9699.384173873384,7023.799417629974
"63.6744703,22.7055385",8344.438341527635,6350.08818158774
"49.809661,-88.4811791",3006.689849564749,1516.0457545261893
"48.2476658,-79.0170766",3669.249728030928,926.8429168031888
"42.882002,-82.149582",3435.478628262729,718.0728643301799
"53.5149884,49.4073316",9858.998177724532,8247.111191650734
"44.6062079,40.104053",10713.324065433048,8501.152444310623
"61.4980214,23.7603118",8584.79021950412,6509.01836852064
"49.7171052,-107.292461",1794.6615581208312,2771.858458529313
"46.0554948,-71.9598586",4212.366856561469,616.235610693031
"51.8457609,-105.033137",2071.623916298478,2664.4381758731324
"56.839104,60.60825",9515.555124576384,8389.193274167033
"57.7072326,11.9670171",8601.169594090845,6083.554843234762
"65.0858272,-126.1740454",3048.3600702317112,4240.815659787378
"58.9562355,17.7822689",8671.78325069224,6340.167074657348
"52.7065402,-107.558713",2019.890363290684,2855.58385051364
"45.5869474,-62.6483547",4934.865540443743,1069.3691568015213
"46.2105845,-60.2470914",5102.064372532139,1267.5096005606158
"46.394259,-63.7892386",4830.67848395079,1037.823567876619
"62.21136009999999,17.682616115817595",8359.305141287517,6186.333219069668
"46.747389,-71.352425",4251.2402649168125,703.6309393078461
"45.4254714,-73.9272821",4066.995468585298,523.5893109659343
"48.7786872,-123.7080446",1226.919447997322,3962.610787755909
"48.8922719,18.0387465",9644.251995775205,6882.165830775959
"65.8275004,21.6964105",8110.496508743967,6204.7701476897955
"53.407901,-2.160243",8390.658898029751,5391.447443318776
"52.4137383,-110.639576",1867.112856168731,3052.6746419871465
"44.056258,-79.461708",3642.858966389195,582.6784200120787
"47.7415308,-84.87281226045326",3229.4206687140345,1165.8034036031115
"62.916667,17.666667",8291.98606060732,6154.914129788852
"45.5864671,-75.4168252",3949.4807553110454,553.4453470781049
"48.98003,6.7396767",9170.805687481858,6143.4932908718065
"47.7105065,-79.8206953",3607.207619688413,905.2264485024264
"59.216667,18.0",8653.379558744591,6339.080439732753
"50.4218411,-101.0462012",2200.371728602667,2352.4073292431776
"47.38555,9.2787571",9426.18709787794,6390.100261886582
"47.8533391,17.827214",9736.087016699792,6928.004981533133
"43.467942,-81.197899",3507.957515426991,668.7643603546612
"43.87982,-78.9421751",3685.923027317264,537.8314448268768
"48.5594345,18.1754394",9681.302279042266,6909.763718237857
"56.0091173,92.872586",9090.095953173282,9214.478491032742
"57.6263877,39.8933705",9303.281393037489,7500.449909325363
"43.47750295,-80.11377014121024",3595.3553763215277,591.0423378975543
"42.8862392,-79.2513905",3671.227423724109,498.1843020256282
"62.82411705,27.593200574793077",8536.936222066299,6611.186399949349
"62.0274078,129.7319787",7212.995212156928,8417.506588192382
"62.3907552,17.3071024",8332.047375724986,6160.589940445942
"48.4671235,22.0162992",9826.764233525822,7155.725208609548
"61.1751591,24.5649152",8636.200953978894,6564.046846075229
"51.175076,-115.5720773",1583.8582995015229,3373.486099037003
"51.2562118,6.3905476",8956.86961996142,6020.07298264329
"45.3990409,-72.721834",4161.157067725441,530.9990008961073
"46.3092115,-79.4607617",3632.7837626338087,761.9163814258453
"61.1289148,21.5039401",8565.072382948116,6420.668867624033
"48.6020438,-71.6244396",4215.897670411019,896.6867855654052
"50.401515,-105.542908",1939.1905984906412,2661.671800553727
"44.1776378,-81.6348713",3468.4182101219303,735.7778402944168
"55.322518,38.6816824",9533.140683238938,7613.523969788108
"48.4850936,-81.2087005",3508.574151298107,1034.7930360790376
"48.8425023,17.1427666",9615.593467429306,6828.306718744612
"-25.2800459,-57.6343814",9718.087979761503,7499.704546631309
"65.3134652,21.4900252",8155.981016012876,6219.497514163543
"61.0583713,28.1862742",8729.699427731783,6739.175975470809
"64.7520185,20.959339",8198.37493068765,6222.3083818031455
"54.76653095,-101.84091676108764",2447.4537230931064,2578.961895045289
"48.9072778,20.4652075",9730.040240786537,7033.154068503695
"46.505246,-72.828712",4141.027297885103,650.5258782751243
"63.383333,16.916667",8227.832490036611,6100.202183327095
"54.7261409,55.947499",9753.489352845714,8411.601449306303
"46.5896034,-77.2781003",3799.837676110118,704.1184830222635
"52.6499347,-105.735836",2098.846682824415,2734.990878450123
"50.1124876,-120.7884149",1376.9933736467312,3740.8030493720826
"49.6794164,-103.0261084",2036.3952084046052,2468.512186790184
"63.1793655,14.6357061",8184.020883845958,6001.517822687151
"44.978714,-75.0004199",3987.820254281151,480.8091683210384
"45.7326055,-73.4528307",4100.606074756527,559.4897262761278
"60.2,14.833333",8465.601603599916,6131.805651044189
"55.7431194,37.56541641043117",9469.37378105112,7529.564524711064
"48.3973182,-72.0785593",4183.514230160425,867.4714501848993
"43.4935991,-81.0164111",3522.4070550401557,656.6947340331459
"51.4687094,-109.1581355",1843.9304899037647,2933.63005673844
"45.371202,-73.986053",4062.997676490465,517.5212041060489
"51.0674769,19.4446109",9484.315672557505,6845.764941700133
"46.5396581,-72.7518637",4146.58381337302,655.2326883763591
"49.690732,-83.666382",3344.88799071079,1251.4692925282632
"50.0874654,14.4212535",9393.8513855537,6588.60803085351
"46.4323726,14.062333",9720.519860800208,6761.37490593484
"46.044404,-73.104744",4124.299095921435,596.8159264200876
"48.6541763,-53.110338",5560.5440980480935,1868.3398637313617
"42.5928652,-82.3873866",3418.593056675026,728.3585185334485
"46.0239798,-73.4419936",4098.497770570352,591.835368242397
"57.36554305,15.167830505066155",8740.283081089185,6274.778965321985
"44.0789618,-79.784557",3616.881499586299,604.866653684451
"46.6167284,13.8500268",9694.45804286392,6737.094797301706
"59.1274727,18.1666192",8666.800887336418,6351.944783318754
"42.966146,-81.59100834347846",3480.2218417851504,677.5751896023968
"46.1293847,-62.7358361",4916.004072696485,1091.5907160137804
"59.3628802,17.9681359",8638.486107337372,6330.502348791
"52.4685411,-114.04327724999999",1758.0875303261012,3282.279447538739
"44.5027226,-80.2172379",3579.639936349038,660.7312402994779
"60.6750132,17.1467019",8489.871179678694,6228.294876506108
"47.425618,9.3762397",9426.951554771882,6394.683654107982
"54.7792074,-127.1760991",1924.251078442236,4163.923239717752
"51.6361187,-102.430794",2195.66155813285,2485.561327737758
"60.2047672,24.6568435",8735.529980545929,6621.199929346793
"50.04303,-110.679016",1653.2137145800095,3017.858395776454
"45.7300564,-77.2793698",3803.597469017393,617.4581290397541
"50.7136022,-103.0120907",2102.2431544723786,2495.232639768471
"46.5765483,-80.8102233",3529.156683900236,851.2809913069638
"49.6337518,-102.2669689",2079.948817011854,2413.9696099745993
"52.6794142,-113.5871706",1792.586737510179,3254.77055892273
"53.7128571,-113.2148942",1907.004882884736,3248.543238682803
"43.9595998,-78.1677784",3747.1497661619032,497.5709911602976
"48.3370248,-71.12352613559267",4254.540317492989,877.4882316518167
"46.8063745,-71.3584717",4250.164091096199,709.7023038925693
"51.8726933,-109.6164202",1859.2991395162992,2972.857858436214
"59.3291667,14.5176911",8536.583163429577,6152.567550006876
"46.756563,-71.697807",4224.869615669708,696.6889364868363
"52.01812,47.819141",10011.104377568934,8300.726680723497
"49.1441354,19.6288057",9677.492051389743,6967.28567672663
"52.9074234,-2.8938664",8395.246843342868,5359.016747020709
"59.45,13.083333",8479.614340922943,6071.992305461293
"52.1974125,-105.11711870865577",2093.8922631574605,2680.5654111645154
"55.4358916,-116.4894792",2013.3196350346968,3490.7011419690134
"44.9013316,-76.0212062",3908.3638550865935,493.58884546278017
"49.187089,-97.937622",2335.3669926188854,2097.9996246046653
"48.4768905,-81.2982223",3501.906310030509,1037.9753827392312
"48.7172272,21.2496774",9775.894915091343,7093.135906314867
"45.5583531,-73.7215179",4081.590954205633,538.815078981426
"42.91308,-78.918611",3697.938797457905,475.6454780040691
"49.0724921,18.929193",9659.396389294878,6927.787761280023
"44.3893208,-79.6901302",3622.229262790816,619.9961465276685
"60.721571,-135.054932",2701.6907703933343,4631.463491947144
"52.2832118,-112.1537728",1799.769680404679,3151.987404535984
"45.4566767,-73.8067442",4076.047480596604,527.2674861672865
"48.6980322,18.2129134",9669.3575161901,6904.216601258697
"54.13026,-108.435059",2107.9464033657,2953.399611614542
"46.2845584,8.02942282014046",9467.311329562046,6359.61370438273
"42.30196545,-82.97671201442603",3372.9602958884707,769.0455463349379
"45.776623,-71.932297",4217.793665798571,587.1885291909114
"50.5801916,-113.8709332",1576.054902051445,3249.542469598958
"54.0245941,-89.1618188",3104.4839173928954,1862.7191657720143
"47.0904528,-78.59247",3698.769147177306,798.3431896857799
"49.8895343,-112.0488074",1580.1565865377129,3114.2124700872373
"53.9024716,27.5618225",9446.723588095156,7142.349974068177
"48.7383895,19.1585805",9700.013898349343,6961.447571255758
"43.7848982,-79.5923855",3634.62397717499,573.3591870707246
"53.545204,-113.903503",1871.0257902556973,3290.267870998894
"53.633239,-113.628845",1887.4198024895488,3273.9481001300073
"59.128696,37.916389",9112.003312586963,7303.940422961952
"45.5182488,-76.4161209",3872.1902549331185,568.682870371028
"46.4867024,-80.8496581",3525.9960074899363,846.0137342083364
"46.2804813,-62.4887595",4931.38361010481,1116.4544608562644
"59.4293164,17.9500556",8631.616173217679,6326.430598084481
"45.775426,-74.013176",4056.756052426174,562.4456184916479
"45.8992863,-64.5170033",4785.467494819746,960.535133501718
"64.260017,23.950545",8314.614420035396,6375.627964999596
"49.7477415,13.3775249",9384.36332989035,6539.92270122023
"60.716667,15.0",8422.673568112257,6118.504600573771
"51.510452,-105.008698",2048.0262521569716,2653.1493117658856
"55.1598408,61.4025547",9699.9729924142,8572.46968196596
"54.2700377,-113.8513211",1946.376502468256,3300.8298544532063
"59.2599454,17.2229487",8626.213621142359,6296.8368708559465
"46.4404482,-62.0646864",4959.852716249402,1153.6170005832696
"53.3475493,83.7788448",9598.325768339011,9366.646494934104
"46.2436155,-60.1650865",5107.424566476129,1274.7804378224118
"57.0462626,9.9215263",8588.169960185944,5995.880966073362
"52.4009309,13.0591397",9126.678298513065,6387.107278580965
"61.4865443,21.7968859",8537.50332834282,6416.7838756183555
"59.316667,13.55",8506.8988017313,6102.132772939345
"49.50171185,-84.7072788679861",3267.318124702819,1287.1143984808568
"45.72229725,-65.50594499304478",4713.411592606959,886.1243302747775
"43.1065603,-79.0639039",3683.9265443300815,496.6419436769437
"51.212045,-102.461243",2166.0434254448473,2473.3946715815027
"57.905149,59.9508466",9398.393800498114,8268.774603411297
"47.9929283,-84.7740199",3239.8181244151415,1177.5319409927213
"49.6945782,-112.8331033",1530.2359031539418,3169.090757273826
"48.6300801,12.4977434",9451.800153692006,6540.757338085782
"46.1949393,-59.9561999",5124.340917895331,1287.3989745544302
"46.410405,-70.348206",4331.690166761221,698.4100228275181
"48.9985674,18.2307598",9641.102489997957,6888.215467130592
"49.947837,82.6339231",9980.87168645705,9704.8395564201
"49.163877,-123.938122",1271.2203328486503,3974.976508636499
"56.1379757,8.9746623",8633.771046965698,5977.635107352193
"49.972422,-98.289185",2348.983347216667,2149.764934518362
"46.046072,-74.279938",4033.6483189078535,592.9421032092024
"43.3589869,-80.3152471",3580.151130741336,599.1952450454897
"49.0541521,20.2976401",9709.830302051403,7014.095332234205
"45.5646052,-73.8929714",4068.199240589012,539.091930686858
"46.2596772,-71.521879",4243.670222686521,648.1139757396044
"49.5616916,16.0744185",9506.814727226469,6721.0354561930635
"56.6739826,12.8574827",8726.313090432095,6177.415283931206
"46.4483936,-63.5478039",4847.824355585285,1056.616412214811
"45.403271,-71.889038",4225.881001591473,548.823035496352
"44.1262562,-79.6852938",3624.4602462360526,601.6262428745976
"46.0040525,-62.5231729",4934.906618692947,1099.290404273278
"65.0118734,25.4716809",8271.924139529421,6402.132928315982
"50.097679,-104.7258",1963.5802545024903,2597.743253852842
"52.216667,-111.9",1802.2909511057708,3133.727397054055
"49.4896314,-113.9471472",1468.0053884558129,3248.463366642989
"55.2467859,-111.8354916",2099.6663836803427,3197.6568255792627
"49.2191155,-65.6972276",4643.464451499133,1148.8155998761472
"54.399722,-109.226111",2102.94021695195,3011.195369177082
"50.411344,-102.9300253",2087.5993031436183,2480.9944509065435
"43.0687351,-80.1179909",3598.8949169166153,570.563356429478
"45.4762404,-74.3045286",4037.086404987044,529.7493130765783
"45.40049,-73.576257",4094.6129693081702,521.9467709344653
"47.733123,-53.2366225",5578.251707995148,1826.1243034630295
